Employee_ID,Effective_Date,Salary_Grade,Stock_Options,Last_Promotion_Date,Base_Salary,Bonus,Total_Compensation
E-05426,2011-12-16 10:29:39.718021821,C,49,2023-02-07,11781586.049217919,3188200.6185588497,15018786.667776769
E-05427,2021-12-01 23:38:38.490467187,E,288,2023-11-28,43188837.11687689,5116451.97770735,48593289.09458424
E-05428,2020-09-30 07:54:14.711441929,B,171,2021-04-04,17261975.190213323,2569914.1315954523,20002889.321808774
E-05429,2022-08-04 21:53:45.109910978,E,166,2023-03-23,20037357.492288224,5288558.149456342,25491915.641744565
E-05430,2019-12-30 19:37:53.012989476,A,634,2022-04-24,11201390.222877348,1320309.785561161,13155700.008438509
E-05431,2016-07-13 05:31:50.305622631,C,401,2023-09-14,14228516.658441233,3826160.2389531974,18455676.89739443
E-05432,2012-01-27 15:06:19.175793467,D,734,2021-06-03,25556998.247593753,3611187.139682852,29902185.387276605
E-05433,2016-04-18 06:56:38.925831477,E,863,2020-11-17,40048810.067614384,6144205.158657932,47056015.226272315
E-05434,2023-10-06 19:45:10.236403065,D,25,2022-07-24,28073176.370318264,5484638.5940597225,33582814.964377984
E-05435,2022-10-02 14:04:43.080049522,B,495,2020-10-12,18790092.254852757,2322967.6729529714,21608059.92780573
E-05436,2015-05-02 21:06:03.908984394,C,748,2020-01-04,9705273.137280494,2556967.7725410815,13010240.909821576
E-05437,2021-10-24 22:37:17.029914015,E,258,2023-06-25,31514195.545098443,4584451.728557357,36356647.2736558
E-05438,2024-05-15 07:48:06.336247126,E,879,2023-07-15,22410040.45299583,4975063.8831057055,28264104.336101536
E-05439,2019-05-20 01:42:05.717398993,C,449,2019-10-24,19332881.20252858,3988274.4999816865,23770155.702510267
E-05440,2023-05-14 20:31:38.877420111,A,881,2021-03-01,13492348.107400097,1013172.6132639515,15386520.720664049
E-05441,2018-05-12 02:58:55.405103283,B,758,2023-01-04,11868334.679849934,2516264.209594247,15142598.88944418
E-05442,2019-02-20 08:04:29.633828847,A,311,2023-02-15,12186936.58381279,1271638.9645774325,13769575.548390223
E-05443,2019-10-29 17:05:36.456408611,B,610,2019-10-12,17224091.38438834,1898731.4606297778,19732822.845018115
E-05444,2023-05-07 04:16:40.608800143,A,446,2022-03-13,11281441.93009257,655554.2878573611,12382996.21794993
E-05445,2011-01-08 04:22:43.133614141,E,346,2022-05-06,23971796.364610147,5887302.170728486,30205098.535338633
E-05446,2020-03-07 11:13:15.431983382,D,799,2023-02-23,25388832.830904018,4212005.087254643,30399837.91815866
E-05447,2020-08-13 00:05:29.791576618,E,592,2020-08-30,22375780.322126526,4697767.628183317,27665547.950309843
E-05448,2022-02-27 06:44:10.899225340,D,560,2021-05-21,24095203.1603056,3643614.6660157903,28298817.82632139
E-05449,2019-11-22 16:30:28.183528912,B,724,2022-05-07,10978882.377134727,2255039.8523283973,13957922.229463125
E-05450,2012-10-15 02:40:32.481945793,B,358,2021-03-24,9958394.92389261,1238488.7285300607,11554883.65242267
E-05451,2016-11-29 04:42:27.780300143,D,17,2021-07-07,31272154.502583206,2773598.737117256,34062753.23970046
E-05452,2023-05-17 15:49:55.428682251,A,518,2019-10-31,11388465.967725776,993591.6377662165,12900057.605491992
E-05453,2024-04-27 13:14:59.946415131,C,362,2021-12-25,23654292.1376997,2365253.631828327,26381545.769528028
E-05454,2014-10-14 13:17:40.335745960,B,969,2022-06-19,12199916.853786664,2465804.314450408,15634721.168237071
E-05455,2016-10-09 14:04:18.005901098,D,673,2021-01-28,31767408.678545736,4104665.4823359186,36545074.16088165
E-05456,2015-02-21 14:49:15.022391369,C,44,2022-12-13,23368141.323902912,2986311.783571246,26398453.10747416
E-05457,2022-04-25 02:13:23.693753455,B,949,2020-09-21,12141528.101648606,2331095.5955127208,15421623.697161328
E-05458,2019-08-24 08:38:35.991581530,E,246,2021-09-17,31800947.858682286,6033177.14136898,38080125.00005127
E-05459,2022-01-04 03:19:27.474819282,E,996,2019-09-17,14670641.581572788,4217335.226726263,19883976.80829905
E-05460,2018-05-22 08:46:46.485236354,C,877,2023-07-28,19846184.195024796,3421253.021670513,24144437.21669531
E-05461,2021-08-02 02:18:21.393704306,E,821,2021-09-19,40055855.22640803,4870496.2863726625,45747351.51278069
E-05462,2021-12-10 01:42:46.128635918,A,178,2020-06-23,10100939.381375084,756173.0557537404,11035112.437128823
E-05463,2023-07-25 13:03:15.574707094,C,987,2021-11-25,18376171.163977437,3340831.293787188,22704002.457764626
E-05464,2021-07-12 05:51:33.713803359,C,796,2023-03-15,17839640.300510954,3887705.114785566,22523345.41529652
E-05465,2023-03-05 03:27:46.224774117,E,951,2023-04-02,28622547.860058036,4489829.264726668,34063377.12478471
E-05466,2019-08-11 05:20:30.077193142,E,218,2020-10-10,34195608.81677634,5087057.554213924,39500666.37099027
E-05467,2023-06-17 06:32:57.934388589,E,714,2020-04-16,36032466.092894584,3628238.584712131,40374704.67760672
E-05468,2018-02-13 19:09:21.102012460,E,747,2019-05-01,36776628.30011241,3953345.580674758,41476973.88078717
E-05469,2015-09-27 14:04:35.105883622,E,429,2019-02-16,28317370.313003153,5789222.4990604725,34535592.81206363
E-05470,2013-10-13 04:46:18.401023349,A,374,2021-08-22,12436301.01073864,1176427.4854639908,13986728.496202629
E-05471,2023-01-21 00:33:20.456104696,B,33,2021-09-13,15648398.25809419,966835.0754282149,16648233.333522405
E-05472,2022-08-15 21:29:33.558211060,C,724,2020-11-04,21323028.683605224,3325374.6145115225,25372403.298116747
E-05473,2016-02-20 00:19:13.183084743,D,870,2019-08-26,14044149.470180012,4300970.515059825,19215119.985239837
E-05474,2023-10-15 02:50:01.272320709,B,594,2020-10-15,10724799.674567023,1451944.902896043,12770744.577463066
E-05475,2014-11-30 15:34:46.657899986,E,758,2019-09-12,36302222.79464784,2268158.851767763,39328381.646415606
E-05476,2024-11-26 11:11:42.502352103,E,435,2023-09-07,26450841.320856348,5907540.207993133,32793381.528849483
E-05477,2019-08-17 03:15:05.581866161,C,786,2019-04-12,14415661.208479803,3128317.33969737,18329978.54817717
E-05478,2013-01-08 22:25:14.090518539,E,755,2020-11-17,34079890.979703166,5193783.91618425,40028674.89588742
E-05479,2021-08-01 06:44:08.060488479,A,398,2021-11-07,10962220.260362575,1208787.2340845433,12569007.494447118
E-05480,2023-09-03 03:46:39.563101231,D,232,2022-02-01,27669649.99595283,5519943.614786798,33421593.610739626
E-05481,2018-09-23 02:30:58.141666082,B,63,2019-09-11,12563925.37633852,1736748.9097773258,14363674.286115846
E-05482,2014-04-21 17:33:33.983746956,B,88,2020-03-05,20390757.431790162,1900143.8200693752,22378901.25185954
E-05483,2016-07-08 20:56:59.500712641,C,397,2019-11-10,18307414.12877525,3465980.644355449,22170394.7731307
E-05484,2021-11-20 07:56:34.060076937,A,733,2023-10-30,9375007.296749964,762755.5476977915,10870762.844447756
E-05485,2014-04-07 14:02:55.715344108,C,328,2020-04-20,13111129.214372113,2702902.3081582487,16142031.522530362
E-05486,2024-03-29 18:41:16.514083273,E,476,2020-07-02,40856653.92878595,6727776.0374460835,48060429.96623203
E-05487,2018-12-11 22:09:06.312060572,E,630,2019-06-28,38296304.596132524,4029238.5570686017,42955543.153201126
E-05488,2021-10-07 23:02:00.266376831,E,143,2020-10-10,33330509.54744324,6340969.613409346,39814479.16085259
E-05489,2021-05-20 12:53:39.492099679,E,890,2023-07-21,27131734.974696424,4222024.767762897,32243759.74245932
E-05490,2016-11-30 03:43:32.431830492,B,295,2020-02-18,19565168.698525697,1769552.6342434653,21629721.332769163
E-05491,2011-10-03 11:24:26.872618725,E,60,2022-05-17,29194991.865264837,6472575.530190989,35727567.39545582
E-05492,2017-03-03 16:36:34.597106418,E,262,2019-05-04,30029314.44558116,4373197.822428049,34664512.26800921
E-05493,2013-02-16 20:20:35.966213211,C,890,2022-10-17,24024668.523537844,2217916.542731052,27132585.066268895
E-05494,2018-04-08 11:54:10.873824200,D,818,2023-07-04,19186613.51215988,4671377.392888735,24675990.905048616
E-05495,2020-08-12 19:59:37.696854090,C,379,2019-01-24,15159971.607825276,3045997.610001808,18584969.21782708
E-05496,2011-06-17 06:00:07.821234572,E,722,2019-06-20,23376957.44389731,4425619.490881314,28524576.934778623
E-05497,2017-04-20 00:32:59.734625746,A,712,2022-05-27,12819287.376977084,803862.4122894416,14335149.789266527
E-05498,2016-11-20 18:08:41.242453840,B,53,2020-12-01,15986034.727044247,2081464.1690904712,18120498.89613472
E-05499,2015-09-12 05:36:28.301122437,B,156,2021-04-26,12782582.763252232,2158269.75241705,15096852.515669283
E-05500,2022-04-14 13:20:28.453859871,A,510,2023-07-01,14303241.21362833,1055651.9397258083,15868893.153354138
E-05501,2013-11-04 04:22:56.663073654,A,755,2020-04-30,11519572.229944484,1035338.7366852998,13309910.966629785
E-05502,2016-11-22 05:23:03.908116333,A,68,2021-01-23,12056056.70182975,1030627.7908720351,13154684.492701786
E-05503,2015-05-19 21:13:57.993709554,A,429,2019-08-17,10718971.551288038,1083974.9245583536,12231946.475846391
E-05504,2024-03-21 13:46:49.054831103,A,776,2022-06-14,14396633.57907511,1147269.210722801,16319902.78979791
E-05505,2021-04-27 04:48:49.193960237,A,388,2019-01-12,12363104.222087706,789686.5425702985,13540790.764658004
E-05506,2016-11-04 12:44:33.815778024,A,105,2023-11-25,12134375.350987999,878035.7566545403,13117411.107642539
E-05507,2022-11-01 18:19:15.780019834,C,967,2020-11-05,26042533.57033528,2439361.8594036195,29448895.4297389
E-05508,2019-06-16 15:26:45.095404867,D,439,2022-06-21,25162183.948443588,3124864.1660134206,28726048.114457007
E-05509,2019-11-08 03:26:42.315288428,D,7,2020-03-21,23534231.196434263,3860816.470979101,27402047.667413365
E-05510,2024-10-01 11:15:17.854817532,E,965,2021-09-26,32544044.57040189,4564134.21398596,38073178.78438785
E-05511,2020-10-11 14:56:43.969007206,C,436,2021-12-10,23457504.376788888,3720759.62592639,27614264.00271528
E-05512,2022-07-20 10:06:33.946719793,E,887,2019-09-26,29583997.75110419,5694545.551958183,36165543.30306237
E-05513,2020-03-17 16:50:37.118283584,A,614,2022-08-18,13437899.154018711,1382362.7179786698,15434261.87199738
E-05514,2022-03-21 01:18:12.365631022,D,550,2019-12-02,28939940.841830283,4061937.8895533727,33551878.731383655
E-05515,2018-10-25 06:23:18.518060434,B,410,2021-06-16,16385994.071109278,2046660.260006243,18842654.33111552
E-05516,2015-11-23 12:15:48.347285325,D,602,2022-11-22,32599622.237536393,3486721.8260878325,36688344.063624226
E-05517,2023-08-15 18:58:16.097060657,B,823,2020-01-18,13021085.836440252,2004283.763775767,15848369.60021602
E-05518,2011-07-28 01:57:30.891020214,C,491,2021-01-29,16888011.51301922,4034330.9258536594,21413342.438872878
E-05519,2021-08-18 03:01:11.658374603,E,807,2023-08-02,32811753.33282248,3225473.809027465,36844227.14184994
E-05520,2015-05-31 20:28:07.744410019,C,24,2021-03-18,21541162.061695367,3522517.2533577285,25087679.315053094
E-05521,2023-06-17 00:22:09.362560238,D,329,2019-06-29,18128245.06470346,3691069.8120737737,22148314.876777235
E-05522,2016-06-12 08:03:28.984197083,B,298,2022-08-27,12074535.752891583,2224767.0437900038,14597302.796681587
E-05523,2015-12-30 08:43:39.135666857,D,338,2021-03-01,19388280.183034062,4738183.255898169,24464463.438932233
E-05524,2023-05-15 20:14:28.025246526,B,92,2022-05-23,9660530.474029697,2085740.8833107983,11838271.357340496
E-05525,2020-07-11 01:35:01.571952655,E,532,2022-04-15,20727310.037355095,3162530.8281695005,24421840.865524597
E-05526,2022-06-13 06:34:16.678374913,D,162,2021-04-02,18505485.589878477,3200662.5257232045,21868148.11560168
E-05527,2023-07-02 09:25:48.587631363,C,517,2021-08-08,16797251.743210096,2779937.7390948054,20094189.4823049
E-05528,2024-02-09 21:24:18.560666369,D,758,2020-12-31,18511685.769934703,3994432.0936701135,23264117.863604818
E-05529,2012-08-16 00:38:31.931320021,D,924,2020-11-10,26303122.135540627,4598707.66275754,31825829.798298165
E-05530,2024-10-09 15:46:17.241122587,B,114,2021-06-09,14406091.674536169,1803116.883612782,16323208.55814895
E-05531,2021-08-20 17:12:31.043041873,B,387,2023-09-29,13871945.285611581,1686521.2418196062,15945466.527431186
E-05532,2021-07-09 15:56:17.710318302,E,332,2019-08-28,21519106.381233122,5676580.420138741,27527686.801371865
E-05533,2014-12-07 08:50:31.365066675,D,726,2023-08-27,19596608.38170984,4524602.16532287,24847210.54703271
E-05534,2015-07-18 20:00:14.925303799,A,663,2020-03-22,13337259.51626518,1139358.5920992142,15139618.108364394
E-05535,2022-08-22 23:52:51.489418742,D,630,2020-12-08,24265941.080666084,3920707.9814650556,28816649.06213114
E-05536,2021-04-11 03:37:09.163203498,E,926,2020-07-24,24835246.777487833,4468038.542605761,30229285.320093594
E-05537,2018-09-06 22:49:49.106769398,E,766,2021-01-05,26408002.91593302,3739506.4173287153,30913509.333261736
E-05538,2017-08-28 13:53:26.221553606,A,93,2020-01-25,10374788.479048787,809406.3481335191,11277194.827182306
E-05539,2022-03-28 08:46:27.784283239,B,563,2021-05-23,13797307.912295796,1519737.3114910608,15880045.223786857
E-05540,2024-05-18 05:19:53.999293724,E,606,2022-11-19,23229342.65332199,7114339.251324331,30949681.904646322
E-05541,2021-01-04 04:20:55.836232729,D,8,2023-11-02,23317412.553134803,4703463.221238617,28028875.77437342
E-05542,2020-11-13 14:03:29.852576760,D,471,2021-09-19,17146902.15492583,4041953.206187291,21659855.361113124
E-05543,2012-02-26 07:33:01.833485116,C,33,2020-04-15,15060359.397468282,3329716.0046577863,18423075.402126066
E-05544,2015-04-03 16:36:46.930550146,A,558,2021-03-02,16313830.527685769,1034742.3548681092,17906572.88255388
E-05545,2013-08-13 13:31:40.293413119,C,140,2021-08-17,17549293.99439414,3083284.4272432434,20772578.421637382
E-05546,2018-03-30 06:30:42.226880511,B,928,2020-08-09,14592278.960051581,1796515.6302219972,17316794.590273578
E-05547,2013-06-11 14:45:22.550266758,B,944,2019-08-22,16123943.977657039,2080482.8155834195,19148426.793240458
E-05548,2023-05-09 17:25:48.327738493,B,146,2020-07-27,18315894.7586246,1787784.6726829272,20249679.431307524
E-05549,2018-07-29 11:04:30.868677985,C,405,2022-02-18,17867905.014492325,3028608.8204317014,21301513.834924027
E-05550,2012-11-04 13:48:12.448690761,E,79,2020-02-23,41888872.625186734,6009696.720253503,47977569.34544024
E-05551,2014-01-16 08:00:31.129499358,E,656,2021-11-11,28971703.954357952,4758941.066168012,34386645.02052596
E-05552,2018-10-25 04:13:49.740025272,A,772,2023-04-03,9531188.68447651,685313.0322018972,10988501.716678407
E-05553,2018-01-23 18:35:57.528546411,A,253,2021-10-03,13713442.268928688,1087503.0543526502,15053945.323281338
E-05554,2020-07-03 10:07:31.263836156,A,170,2022-08-31,10626153.16908129,1095023.590667681,11891176.759748971
E-05555,2014-07-11 15:37:47.551449855,C,3,2020-05-27,22558686.24934421,3238817.3483533263,25800503.597697537
E-05556,2020-12-16 11:54:11.597677792,C,708,2021-06-04,16529171.663853725,2639730.5159840435,19876902.17983777
E-05557,2020-08-12 09:16:53.630541537,C,822,2020-05-15,12045821.443872195,2635554.4513943186,15503375.895266514
E-05558,2019-05-12 21:22:40.623288092,A,5,2023-08-04,12868556.321322415,722179.6040161715,13595735.925338587
E-05559,2022-04-30 03:28:38.336030269,A,848,2019-08-15,14984049.389915459,1160153.4413245774,16992202.831240036
E-05560,2024-05-08 20:08:51.691770017,B,640,2023-03-06,15885188.591197066,1709457.2341239434,18234645.82532101
E-05561,2017-11-21 21:38:28.236282593,C,168,2021-02-13,23969881.510258697,3638474.514882166,27776356.025140863
E-05562,2019-02-14 07:58:28.287202470,B,938,2023-04-16,17006195.19256585,1720086.9023181614,19664282.094884012
E-05563,2019-06-24 23:06:09.353915855,C,179,2020-10-08,18313738.0287904,3167542.6525652106,21660280.68135561
E-05564,2024-10-24 05:36:00.826773026,A,173,2023-10-10,11364639.947299767,933385.1326932268,12471025.079992995
E-05565,2024-01-16 05:29:29.953975890,B,643,2021-10-05,15074476.062482597,1659692.0766635279,17377168.139146127
E-05566,2019-12-24 02:08:03.201361704,E,354,2019-07-15,32900569.383884765,4388985.648239437,37643555.0321242
E-05567,2023-03-31 11:17:26.555674487,E,954,2020-09-23,30720436.7878381,7312283.389160951,38986720.176999055
E-05568,2015-11-13 22:51:33.226876880,A,626,2019-02-01,12183340.198007347,932152.1407813885,13741492.338788735
E-05569,2023-07-21 18:40:45.731818245,C,797,2019-03-11,15178305.143990196,3059229.0313926022,19034534.1753828
E-05570,2018-04-07 09:51:47.025320768,C,479,2020-04-04,13553129.89660456,2323718.7019860297,16355848.59859059
E-05571,2019-09-08 10:14:32.118707106,C,206,2022-10-16,18809211.12936335,2373425.62015488,21388636.74951823
E-05572,2022-05-12 16:21:28.916768767,B,665,2021-11-07,10120707.72325027,2166268.7896386306,12951976.512888901
E-05573,2012-08-30 06:39:22.527551032,A,942,2022-04-18,12151785.641549706,1024808.4847161138,14118594.12626582
E-05574,2017-10-20 12:32:52.977218129,D,291,2023-08-19,21688133.566223603,5745619.638779957,27724753.20500356
E-05575,2021-12-03 07:52:07.276983435,C,299,2019-01-30,13484325.549412977,3534209.6083885366,17317535.157801513
E-05576,2021-11-30 23:39:45.468774967,A,584,2023-11-03,14339050.256199025,1053744.1581943918,15976794.414393416
E-05577,2024-07-26 08:01:44.758051737,D,306,2023-07-30,11278091.255852163,1954635.4373535444,13538726.693205707
E-05578,2019-08-22 13:34:04.591795246,B,565,2019-05-12,11154990.250041038,1973042.298722483,13693032.548763521
E-05579,2014-02-27 05:00:13.382334583,E,36,2023-01-01,30103862.548412368,6559261.111726768,36699123.660139136
E-05580,2012-03-17 15:51:18.567094624,D,912,2019-05-19,17783290.853013337,3819283.3329902217,22514574.18600356
E-05581,2018-07-31 06:58:27.577032950,E,956,2020-01-23,24775842.26771369,4920792.73214973,30652634.99986342
E-05582,2014-02-17 20:46:53.462336948,C,747,2023-11-19,16231097.895967389,3270089.8560358393,20248187.752003226
E-05583,2018-04-01 15:23:40.101669896,E,959,2022-05-05,30695045.346302774,5092098.288143528,36746143.6344463
E-05584,2011-12-15 02:39:49.089280091,B,569,2019-12-20,18351588.49302539,1995302.739191374,20915891.232216764
E-05585,2024-06-27 12:03:33.827462348,E,964,2020-09-25,32290189.68906681,5470222.506034783,38724412.19510159
E-05586,2023-05-10 01:46:16.371751352,D,837,2019-12-06,25491087.754018746,3602204.688360598,29930292.442379344
E-05587,2016-12-26 15:48:44.739151680,A,639,2021-12-13,10327502.189468816,1170278.8005633994,12136780.990032215
E-05588,2014-07-30 14:37:23.108632293,B,319,2020-05-15,15047951.300166596,1899829.1130252955,17266780.413191892
E-05589,2020-09-24 03:29:33.989758669,D,179,2019-06-24,23507842.642931823,4262640.705904073,27949483.348835897
E-05590,2014-12-19 11:19:51.410847339,C,615,2022-04-29,9115065.996899502,2961440.9229422337,12691506.919841737
E-05591,2014-12-30 18:50:01.338363792,B,439,2023-04-04,17023480.383174017,2751378.0861267876,20213858.469300807
