Employee_ID,Date_of_Birth,Gender,Ethnicity,Hire_Date,Termination_Date,Termination_Reason,Department,Job_Title,Job_Level,Manager_ID,Location,Employment_Type,Tenure_in_Months,Time_in_Current_Role
E-05342,1993-10-09 01:14:04.061955264,Female,White,2022-04-07 18:46:31.835682586,2024-10-04 15:10:52.197306357,Retirement,Engineering,Executive,L1,E-09777,"VI, Lagos",Contract,30,27
E-05343,1990-03-09 19:28:52.395489099,Non-Binary,Other,2019-03-18 21:38:00.853574614,2021-04-07 07:03:39.725813655,Retirement,Marketing,Executive,L3,E-08089,Abuja,Part-Time,25,13
E-05344,1993-07-27 13:24:02.132827810,Female,Other,2011-04-26 22:31:07.303566351,,,Sales,Manager,L3,E-01310,Abuja,Part-Time,166,166
E-05345,1994-08-03 10:03:37.011350995,Female,Asian,2018-03-03 06:54:12.535430114,,,Sales,Analyst,L2,E-05375,Abuja,Full-Time,83,80
E-05346,1994-07-03 23:35:44.680310468,Female,Hispanic,2019-12-21 13:51:30.618387846,2023-11-15 15:01:42.115113790,Retirement,Finance,Engineer,L3,E-00790,Port Harcourt,Contract,47,1
E-05347,1992-04-19 02:30:34.441384795,Male,Other,2010-04-13 07:31:59.587182140,2023-09-13 10:03:53.407048057,Involuntary,Sales,Manager,L1,E-09683,Abuja,Contract,163,98
E-05348,1983-06-24 08:00:11.005686023,Female,Black,2011-01-10 23:28:20.983567909,2018-08-01 06:11:17.270309825,Involuntary,Engineering,Manager,L2,E-04192,"Ikorodu, Lagos",Contract,91,47
E-05349,1995-02-22 08:22:17.921935220,Female,Hispanic,2015-07-19 19:08:26.662613121,2019-07-17 01:25:29.335581873,Voluntary,Marketing,Engineer,L1,E-06134,"VI, Lagos",Contract,48,38
E-05350,1978-07-19 12:17:28.787054092,Female,Other,2016-11-14 10:28:47.442045374,2023-10-11 20:55:57.191998546,Voluntary,Sales,Engineer,L3,E-08924,"Ikorodu, Lagos",Part-Time,84,79
E-05351,1997-01-25 20:10:15.229313878,Female,Other,2012-06-12 01:08:30.516242467,,,Finance,Manager,L3,E-07016,"Ikorodu, Lagos",Part-Time,152,45
E-05352,1983-01-31 15:04:24.188098065,Male,Black,2014-12-25 04:06:48.583029481,2017-04-04 04:26:06.879763768,Involuntary,HR,Manager,L5,E-06237,"VI, Lagos",Part-Time,27,22
E-05353,1995-07-27 00:47:16.529340721,Male,White,2016-11-16 16:45:45.046862971,2023-05-06 04:29:31.778280663,Voluntary,Marketing,Engineer,L4,E-00129,"VI, Lagos",Full-Time,78,46
E-05354,1998-08-29 04:36:37.042174932,Female,Hispanic,2020-06-24 10:01:16.800263497,2023-08-25 00:54:18.980985181,Voluntary,Sales,Executive,L1,E-05267,Abuja,Contract,38,14
E-05355,1979-03-14 15:34:15.013452538,Female,Asian,2010-10-26 20:03:52.866261077,,,HR,Executive,L5,E-07623,"VI, Lagos",Part-Time,172,73
E-05356,1997-08-01 11:02:39.469604899,Male,Black,2016-11-08 15:07:38.325961035,,,Engineering,Engineer,L5,E-04775,Port Harcourt,Part-Time,99,55
E-05357,1995-04-19 08:17:45.745811044,Male,Other,2012-06-29 19:52:06.308812865,2017-09-12 03:14:51.454631123,Involuntary,Sales,Executive,L4,E-05180,Port Harcourt,Part-Time,63,12
E-05358,1979-01-11 16:14:49.627117291,Female,White,2010-09-12 10:52:02.025196406,2024-03-26 09:57:43.983015583,Retirement,Marketing,Analyst,L1,E-06484,Port Harcourt,Full-Time,164,52
E-05359,1981-12-26 08:40:55.215061144,Female,Hispanic,2011-03-15 21:50:40.865147445,2021-03-28 14:20:53.913501441,Involuntary,Sales,Analyst,L3,E-08361,Port Harcourt,Part-Time,122,69
E-05360,1989-12-10 21:59:11.798522007,Male,White,2018-09-20 08:32:02.880427102,2023-11-08 15:58:35.860621295,Retirement,Sales,Engineer,L4,E-07500,Port Harcourt,Contract,62,12
E-05361,1979-10-08 00:46:56.771480435,Female,White,2018-03-27 19:11:39.311923937,,,Marketing,Executive,L5,E-07214,Port Harcourt,Part-Time,82,50
E-05362,1994-06-16 22:48:31.659053411,Non-Binary,Asian,2014-10-17 11:08:52.538348581,,,Marketing,Manager,L2,E-02942,"Ikorodu, Lagos",Contract,124,109
E-05363,1990-02-16 23:27:53.005861353,Female,Black,2022-12-29 05:48:09.359971272,2024-08-14 11:53:56.101490586,Retirement,Engineering,Executive,L1,E-08804,"Ikorodu, Lagos",Contract,19,16
E-05364,1977-06-26 10:29:36.313922034,Male,White,2014-12-31 03:45:33.670300492,,,HR,Engineer,L2,E-08895,"VI, Lagos",Part-Time,121,81
E-05365,1992-02-06 05:21:28.523987493,Female,Hispanic,2020-10-03 04:21:40.299968085,,,Engineering,Executive,L5,E-01776,Abuja,Full-Time,51,20
E-05366,1986-06-22 09:16:11.580893359,Female,Other,2020-07-20 10:18:14.818141532,2024-01-25 12:35:45.779137817,Retirement,HR,Engineer,L4,E-04647,Abuja,Full-Time,42,15
E-05367,2000-02-23 23:30:06.823612915,Male,Black,2012-07-20 08:20:47.639077272,2022-07-29 15:53:54.923341605,Retirement,Sales,Engineer,L2,E-04585,"VI, Lagos",Full-Time,122,28
E-05368,1999-03-17 03:51:48.577129534,Male,Hispanic,2019-02-25 17:44:05.380466179,2024-06-07 12:41:16.091139419,Voluntary,Sales,Analyst,L4,E-04166,"Ikorodu, Lagos",Contract,64,57
E-05369,1992-10-11 12:56:30.457044611,Male,Hispanic,2013-04-19 00:01:20.415081322,,,Finance,Analyst,L3,E-06282,Abuja,Contract,142,90
E-05370,2000-02-21 20:00:19.260698397,Non-Binary,Black,2017-12-30 16:20:47.389526482,2019-03-18 02:12:23.505520371,Voluntary,Sales,Manager,L5,E-07198,"VI, Lagos",Full-Time,14,12
E-05371,1995-06-13 10:15:40.761994259,Male,Hispanic,2021-04-29 23:15:13.328002414,,,HR,Analyst,L4,E-06439,Port Harcourt,Full-Time,44,18
E-05372,1985-07-24 03:58:22.134779852,Non-Binary,Asian,2010-05-05 00:13:37.048109168,2020-11-24 18:19:08.189279672,Voluntary,Marketing,Engineer,L4,E-05561,"Ikorodu, Lagos",Full-Time,128,116
E-05373,1995-02-20 20:01:15.115785211,Female,Asian,2011-04-10 11:34:35.883014252,2011-06-05 11:02:52.998108829,Retirement,Finance,Executive,L1,E-02428,Abuja,Full-Time,1,1
E-05374,1992-01-31 00:48:04.873063538,Female,Black,2022-06-07 18:29:52.395818683,2024-03-26 14:01:51.119338025,Retirement,HR,Manager,L2,E-01801,Port Harcourt,Contract,21,8
E-05375,2000-02-25 09:24:54.387174965,Female,Asian,2010-05-24 15:01:03.694713709,2018-07-01 07:37:39.605319963,Involuntary,HR,Engineer,L4,E-08120,Port Harcourt,Contract,98,98
E-05376,1977-08-05 01:44:05.196472339,Female,Asian,2017-11-29 18:52:50.773777541,2020-07-29 16:24:27.515343518,Voluntary,Sales,Manager,L2,E-00938,Abuja,Contract,32,15
E-05377,1996-10-02 07:46:15.375767301,Non-Binary,Asian,2019-05-06 03:47:18.452961847,,,Engineering,Executive,L1,E-01553,"Ikorodu, Lagos",Part-Time,68,7
E-05378,1979-07-04 23:48:36.065424384,Non-Binary,Hispanic,2019-09-03 01:57:00.646907852,,,Finance,Engineer,L2,E-06898,"VI, Lagos",Full-Time,64,53
E-05379,1981-01-15 08:48:13.684605949,Female,Asian,2018-11-06 03:27:52.432733332,2024-05-10 20:49:31.737618001,Retirement,Engineering,Executive,L4,E-09044,"VI, Lagos",Part-Time,67,62
E-05380,1987-07-16 16:29:23.613318542,Female,Black,2021-12-29 06:17:29.657329791,2023-08-05 05:31:04.149770649,Voluntary,Marketing,Manager,L4,E-03494,"VI, Lagos",Full-Time,19,1
E-05381,1982-12-25 05:52:08.940156265,Female,Hispanic,2016-01-10 01:13:11.093575272,2016-09-12 12:54:16.055226837,Retirement,Marketing,Engineer,L1,E-01258,"Ikorodu, Lagos",Part-Time,8,3
E-05382,1989-08-19 23:44:31.294909458,Male,Hispanic,2012-08-11 10:39:02.088949780,2015-02-19 15:22:41.717293938,Retirement,Marketing,Manager,L2,E-02332,"Ikorodu, Lagos",Contract,30,12
E-05383,1987-10-30 00:34:26.263224888,Female,Asian,2013-02-04 14:43:45.441653016,2020-05-24 18:07:04.641678984,Involuntary,Finance,Executive,L5,E-04243,Abuja,Part-Time,88,49
E-05384,1986-07-09 22:28:16.317679468,Male,Black,2011-07-31 21:55:15.361106306,,,Marketing,Manager,L4,E-06069,"Ikorodu, Lagos",Full-Time,163,82
E-05385,1982-10-16 13:30:55.993162334,Female,Black,2013-10-02 18:02:13.871033560,2020-12-19 02:31:30.942138117,Voluntary,Finance,Manager,L4,E-01269,"VI, Lagos",Full-Time,87,43
E-05386,1994-02-01 06:55:20.620561172,Non-Binary,Asian,2012-02-05 18:48:33.443921396,2013-06-26 10:41:59.373176170,Involuntary,HR,Analyst,L5,E-08426,"Ikorodu, Lagos",Part-Time,16,8
E-05387,1975-03-21 12:08:54.258832484,Male,Other,2012-09-16 05:46:24.704524853,,,Finance,Engineer,L1,E-07351,"VI, Lagos",Full-Time,149,28
E-05388,1993-05-26 20:51:15.601665890,Female,Hispanic,2019-02-11 10:16:37.981643568,2023-06-20 18:23:32.409628274,Involuntary,Marketing,Executive,L1,E-03090,Port Harcourt,Full-Time,53,22
E-05389,1989-01-14 07:03:56.391384280,Female,White,2018-09-26 01:33:17.958339452,2020-10-02 19:37:13.696129070,Involuntary,HR,Manager,L4,E-08964,Abuja,Full-Time,24,22
E-05390,1989-08-18 19:10:48.890813396,Female,Black,2016-05-28 18:06:23.940399072,,,Marketing,Manager,L2,E-03838,"Ikorodu, Lagos",Full-Time,104,54
E-05391,1979-05-23 22:10:26.949952341,Male,Asian,2012-04-21 19:54:29.175602762,2016-10-19 06:35:24.007841297,Voluntary,HR,Manager,L4,E-01015,Abuja,Contract,54,34
E-05392,1984-08-04 00:53:25.223281704,Female,Black,2014-01-25 04:39:55.719696493,2014-03-13 20:25:16.551495456,Involuntary,HR,Executive,L4,E-05248,"VI, Lagos",Full-Time,1,1
E-05393,1977-03-07 08:10:28.916200344,Non-Binary,Asian,2010-12-18 03:16:30.842502415,2015-11-09 06:32:32.762102665,Involuntary,Engineering,Executive,L4,E-07140,"Ikorodu, Lagos",Part-Time,59,33
E-05394,1980-06-22 10:46:16.431725697,Female,Asian,2012-03-25 18:26:41.649090809,2015-02-13 20:42:34.638006766,Involuntary,Engineering,Engineer,L3,E-04650,Port Harcourt,Full-Time,35,11
E-05395,1976-10-08 00:42:37.678114028,Female,Black,2018-02-04 20:10:20.389340020,2024-07-20 04:12:01.093359314,Involuntary,Finance,Engineer,L2,E-07592,"Ikorodu, Lagos",Part-Time,78,25
E-05396,1989-02-10 02:37:26.750378236,Female,Black,2014-08-31 19:05:43.508806863,,,Marketing,Engineer,L1,E-02620,Abuja,Full-Time,125,43
E-05397,1981-10-10 06:46:43.898014450,Female,Other,2013-10-31 05:44:29.834688952,,,HR,Analyst,L5,E-01324,Abuja,Part-Time,135,78
E-05398,1985-04-12 20:18:58.011725920,Female,Other,2015-03-31 20:08:00.353925375,2015-06-26 16:35:06.411761709,Involuntary,Engineering,Engineer,L4,E-00616,Port Harcourt,Contract,2,2
E-05399,1983-10-21 15:28:20.467144355,Male,Hispanic,2016-06-06 11:55:24.450498468,2019-06-01 04:37:57.838606034,Involuntary,Finance,Manager,L4,E-01201,Port Harcourt,Part-Time,36,11
E-05400,1999-07-30 12:38:20.032547357,Male,Black,2012-02-06 18:23:54.472024348,2021-12-28 20:05:05.343166186,Voluntary,Engineering,Manager,L2,E-02452,Port Harcourt,Contract,120,36
E-05401,1984-01-21 20:58:16.725202037,Female,Hispanic,2017-02-20 10:22:42.992863919,2020-10-17 17:42:44.866778878,Voluntary,Engineering,Executive,L3,E-08142,"Ikorodu, Lagos",Part-Time,44,10
E-05402,1986-08-24 11:30:11.545526819,Female,Hispanic,2013-11-02 14:04:12.094972262,2014-07-29 02:59:23.296353195,Voluntary,Engineering,Manager,L3,E-03801,Abuja,Part-Time,8,5
E-05403,1993-01-13 06:42:35.977966908,Female,Hispanic,2013-05-05 21:25:27.029062591,,,Finance,Executive,L2,E-00260,"Ikorodu, Lagos",Part-Time,141,84
E-05404,1984-02-10 20:52:52.495510177,Female,Asian,2010-08-06 18:14:37.812056832,2014-05-19 00:59:59.582193845,Voluntary,Sales,Engineer,L2,E-02160,Port Harcourt,Full-Time,46,13
E-05405,1994-04-05 00:54:46.442920164,Male,White,2020-07-27 00:41:58.296217447,,,Sales,Manager,L5,E-04140,"Ikorodu, Lagos",Full-Time,53,15
E-05406,1989-06-08 14:10:39.785049566,Male,Other,2012-01-04 07:48:51.031935290,2012-09-26 22:36:41.767116836,Involuntary,Marketing,Analyst,L3,E-09141,Abuja,Contract,8,8
E-05407,1992-12-12 13:23:10.590683818,Female,Black,2012-09-04 09:44:45.681333293,2016-04-02 00:34:45.078654589,Voluntary,Marketing,Engineer,L4,E-07681,Abuja,Contract,43,7
E-05408,1993-12-13 00:46:58.553470896,Female,Hispanic,2019-09-06 14:59:52.340932032,2022-03-08 01:20:36.436138808,Involuntary,Sales,Analyst,L4,E-00720,Abuja,Contract,30,14
E-05409,1975-08-14 15:57:56.702847386,Male,Black,2017-08-10 15:25:15.115959226,2021-11-11 10:30:25.258779468,Involuntary,Sales,Engineer,L1,E-09825,Abuja,Full-Time,51,15
E-05410,1996-09-27 07:24:02.754646320,Female,Other,2015-10-11 18:22:10.536565123,2015-11-26 11:09:45.939500132,Retirement,Finance,Analyst,L5,E-06890,Abuja,Part-Time,1,1
E-05411,1987-08-08 06:32:13.420237401,Male,Black,2013-09-02 23:26:56.619230300,2017-10-04 09:24:00.244256967,Voluntary,Sales,Executive,L1,E-08718,"VI, Lagos",Contract,49,5
E-05412,1997-04-11 04:31:42.190641206,Male,Other,2010-08-18 17:14:43.894274850,2012-08-06 09:43:07.443889414,Voluntary,Engineering,Executive,L5,E-05576,Port Harcourt,Full-Time,23,8
E-05413,1982-02-05 09:28:07.714114812,Male,Hispanic,2012-10-21 13:40:23.504794147,,,Finance,Manager,L1,E-07359,Port Harcourt,Part-Time,148,40
E-05414,1987-01-03 22:07:18.875491199,Male,White,2022-10-27 13:06:08.819025384,2023-12-12 14:46:48.194739608,Voluntary,Engineering,Analyst,L4,E-01130,Abuja,Full-Time,13,12
E-05415,1998-06-26 15:33:07.775294944,Male,Hispanic,2021-10-30 15:11:29.428472172,2024-07-25 12:30:26.127164076,Involuntary,Sales,Analyst,L5,E-09471,Port Harcourt,Part-Time,33,29
E-05416,1980-05-28 02:13:17.846289644,Non-Binary,White,2010-09-20 05:53:34.834527101,2014-08-01 18:06:12.587618697,Involuntary,Finance,Executive,L3,E-01110,"Ikorodu, Lagos",Full-Time,47,34
E-05417,1978-02-20 17:19:04.618795644,Male,Hispanic,2013-03-03 19:10:42.719497950,2016-09-01 03:47:38.567547429,Voluntary,Marketing,Analyst,L1,E-02479,Port Harcourt,Full-Time,42,31
E-05418,1981-09-09 13:22:30.960552970,Female,Black,2020-12-11 10:16:55.108442112,2024-11-28 14:16:00.026716983,Voluntary,Engineering,Engineer,L2,E-03350,"Ikorodu, Lagos",Contract,48,19
E-05419,1987-06-10 17:08:00.112260704,Female,Other,2021-07-14 13:42:23.858529001,2023-03-26 23:59:04.969921633,Voluntary,HR,Executive,L4,E-08463,"Ikorodu, Lagos",Full-Time,20,2
E-05420,1989-09-29 12:07:05.367205652,Male,Hispanic,2021-01-01 08:20:05.778183433,,,Finance,Manager,L4,E-02467,Port Harcourt,Full-Time,48,8
E-05421,1980-03-14 22:56:22.870536835,Male,Asian,2010-04-27 21:55:57.632609493,2020-02-14 17:05:11.496823520,Voluntary,Engineering,Engineer,L1,E-01282,Port Harcourt,Full-Time,119,10
E-05422,2000-09-02 14:32:48.744106261,Male,Other,2014-09-10 05:24:32.331416820,,,Sales,Analyst,L5,E-01190,"Ikorodu, Lagos",Part-Time,125,121
E-05423,1996-09-24 10:19:18.857120361,Female,Black,2013-08-02 16:18:26.160938490,,,Finance,Engineer,L3,E-03969,"Ikorodu, Lagos",Part-Time,138,29
E-05424,1991-10-07 20:08:15.231960931,Female,Asian,2018-05-11 05:58:26.459255611,2023-03-10 23:05:21.457517297,Voluntary,Engineering,Engineer,L1,E-00155,Port Harcourt,Full-Time,58,43
E-05425,1983-03-24 14:54:05.950061441,Male,Black,2017-08-06 09:26:52.875339074,,,Finance,Engineer,L5,E-06615,"Ikorodu, Lagos",Contract,90,81
E-05426,1981-08-17 08:00:19.474138477,Male,White,2011-06-13 06:28:50.253919988,2013-01-01 21:48:57.023180855,Retirement,Sales,Executive,L4,E-04237,"Ikorodu, Lagos",Contract,18,18
E-05427,1988-08-14 21:09:02.997797420,Non-Binary,White,2021-08-24 20:50:58.444360491,2022-01-28 12:34:56.202023325,Involuntary,Sales,Analyst,L3,E-03779,"Ikorodu, Lagos",Full-Time,5,2
E-05428,1994-01-14 10:52:55.585602900,Non-Binary,Other,2019-01-20 11:58:41.991866224,2022-01-21 10:00:55.325717775,Involuntary,Finance,Analyst,L5,E-08554,Port Harcourt,Part-Time,36,35
E-05429,1981-08-28 01:24:16.690067199,Female,Other,2022-07-30 10:41:01.368827079,2023-01-20 01:27:28.648751175,Involuntary,Finance,Analyst,L2,E-02938,Abuja,Contract,5,1
E-05430,1976-11-05 11:33:55.320036462,Non-Binary,Hispanic,2019-07-20 20:28:18.200260813,2021-03-22 10:26:28.901007979,Voluntary,Engineering,Executive,L4,E-01613,Port Harcourt,Part-Time,20,18
E-05431,1988-10-03 17:28:51.833097324,Male,Black,2016-01-16 20:09:29.759784122,2017-03-08 00:50:09.100187979,Voluntary,Sales,Engineer,L5,E-02557,Abuja,Full-Time,13,4
E-05432,1995-02-16 00:22:35.541324333,Male,Asian,2010-11-20 21:27:10.181302464,2017-02-06 19:21:01.987816843,Retirement,Marketing,Manager,L1,E-00076,"Ikorodu, Lagos",Contract,75,14
E-05433,1982-09-24 10:43:18.454063967,Male,Black,2010-05-01 13:42:22.490936856,,,HR,Analyst,L1,E-01524,"VI, Lagos",Part-Time,178,169
E-05434,1990-10-19 19:23:14.460643645,Male,Black,2021-01-11 16:36:50.970983947,,,Sales,Manager,L4,E-06164,Abuja,Part-Time,48,15
E-05435,1986-01-13 08:17:37.882938592,Female,Hispanic,2017-01-31 04:42:58.732701762,2023-02-04 00:20:01.264491190,Involuntary,Engineering,Manager,L5,E-02701,Abuja,Part-Time,73,54
E-05436,1986-04-20 21:14:51.717384427,Male,White,2011-07-07 20:32:11.382853652,,,Sales,Analyst,L5,E-01409,Abuja,Part-Time,164,59
E-05437,1976-09-03 22:01:15.219460058,Female,White,2021-03-26 10:21:49.793807255,2024-09-22 05:15:08.967212438,Involuntary,Marketing,Executive,L1,E-03617,"Ikorodu, Lagos",Contract,42,13
E-05438,1985-08-15 10:14:37.941692579,Female,Black,2022-02-09 06:13:59.783853515,2024-08-16 07:54:23.463904195,Voluntary,HR,Manager,L4,E-08628,"VI, Lagos",Full-Time,30,22
E-05439,1991-03-03 14:08:23.608496780,Male,Other,2018-08-23 10:09:31.007446819,,,Sales,Executive,L4,E-00701,Abuja,Part-Time,77,55
E-05440,1979-02-16 01:43:01.096918547,Male,Asian,2021-11-14 01:00:40.142222112,2024-06-25 22:34:56.013347276,Involuntary,HR,Manager,L2,E-07119,"Ikorodu, Lagos",Part-Time,31,21
E-05441,1982-06-19 22:17:30.916031942,Male,Black,2016-08-07 23:33:49.627145629,2023-12-21 20:49:06.542961994,Involuntary,Finance,Engineer,L2,E-09016,Abuja,Part-Time,89,50
E-05442,1988-11-16 15:01:54.822639460,Male,Other,2017-08-18 13:24:13.967049703,2022-05-05 00:53:32.629688035,Voluntary,Marketing,Engineer,L3,E-06966,Abuja,Contract,57,12
E-05443,1995-08-23 01:21:30.134551694,Female,Black,2018-10-24 06:46:00.710829013,2019-12-06 06:06:13.740880912,Voluntary,HR,Analyst,L4,E-04645,"Ikorodu, Lagos",Part-Time,13,6
E-05444,1982-10-27 02:57:41.907524137,Female,Asian,2020-08-12 11:09:36.545128194,2023-05-14 11:01:26.520234470,Involuntary,Sales,Executive,L5,E-04803,Abuja,Contract,33,14
E-05445,1990-07-14 15:36:39.168900950,Female,White,2010-12-31 01:23:34.450409325,2018-07-31 19:22:29.674995490,Voluntary,HR,Executive,L2,E-04220,"VI, Lagos",Full-Time,92,23
E-05446,1978-03-29 13:30:30.503721778,Female,Asian,2017-01-12 21:20:37.515552175,,,Engineering,Executive,L2,E-00442,Abuja,Part-Time,97,48
E-05447,1988-10-28 13:13:38.454526755,Male,Other,2020-04-06 21:41:02.793202900,2021-10-05 21:17:57.718538136,Voluntary,Engineering,Analyst,L1,E-08377,Abuja,Contract,18,8
E-05448,1996-12-07 05:13:25.628413944,Female,Other,2022-02-21 11:12:18.399459643,2022-11-19 07:20:20.087564461,Involuntary,HR,Analyst,L3,E-09686,Abuja,Contract,9,5
E-05449,1977-01-20 06:39:50.814595267,Female,White,2019-11-09 03:10:57.934658830,,,Finance,Executive,L5,E-01186,Port Harcourt,Full-Time,62,52
E-05450,1992-07-06 01:16:07.055771373,Female,Other,2012-08-31 16:57:18.854553634,,,Engineering,Manager,L2,E-02274,Port Harcourt,Contract,150,22
E-05451,1997-06-27 13:35:43.130429568,Male,Black,2010-07-17 17:48:04.328186636,2022-01-24 13:47:58.945761473,Voluntary,Marketing,Executive,L1,E-09114,Abuja,Full-Time,140,20
E-05452,1981-03-12 10:02:15.291822629,Female,White,2022-09-30 22:39:26.970659017,,,Marketing,Engineer,L3,E-09946,Port Harcourt,Part-Time,27,10
E-05453,1975-04-04 11:32:36.783219721,Non-Binary,Other,2021-07-17 06:11:05.766528154,,,Engineering,Engineer,L4,E-08014,"VI, Lagos",Part-Time,42,11
E-05454,1993-10-13 04:56:53.164905910,Non-Binary,Asian,2014-07-03 14:08:11.134926240,2017-01-03 02:31:35.761288319,Retirement,Engineering,Manager,L5,E-04821,"Ikorodu, Lagos",Full-Time,30,17
E-05455,1982-09-07 05:42:15.133838653,Male,Asian,2015-08-28 21:25:33.949669396,2024-10-28 14:50:25.147660596,Voluntary,Engineering,Manager,L4,E-03376,Abuja,Full-Time,111,21
E-05456,1983-11-08 20:21:05.535399093,Non-Binary,Asian,2014-02-07 01:53:04.137460739,2017-05-19 22:14:05.071561390,Retirement,Finance,Executive,L5,E-00724,"VI, Lagos",Part-Time,39,18
E-05457,1999-05-28 09:41:26.866624352,Male,Asian,2021-06-15 11:19:15.135511765,2022-06-24 22:59:45.064985990,Voluntary,Sales,Analyst,L1,E-00139,Port Harcourt,Full-Time,12,12
E-05458,1995-04-22 13:41:02.647420321,Male,Black,2018-09-17 18:38:47.487544143,2023-01-22 02:31:32.923380431,Involuntary,Marketing,Analyst,L1,E-03327,"VI, Lagos",Full-Time,52,29
E-05459,1979-06-16 07:36:36.611088837,Male,Hispanic,2019-10-06 18:58:21.780834104,,,Sales,Engineer,L3,E-07406,Port Harcourt,Contract,63,1
E-05460,1978-12-29 22:37:44.078436937,Male,Other,2016-10-12 20:40:18.564229744,2021-08-21 04:54:56.549656744,Retirement,Marketing,Engineer,L1,E-09467,"VI, Lagos",Contract,59,58
E-05461,1983-08-24 00:03:41.557729239,Female,Hispanic,2012-10-12 04:05:20.220949651,,,Engineering,Executive,L5,E-00663,"Ikorodu, Lagos",Part-Time,148,133
E-05462,1975-09-01 16:33:45.258545790,Non-Binary,Hispanic,2019-01-23 01:28:29.474473275,,,Finance,Analyst,L4,E-00442,"Ikorodu, Lagos",Contract,72,33
E-05463,1988-10-25 09:17:27.744672160,Female,Other,2020-03-22 00:21:05.862396441,,,HR,Executive,L4,E-06915,Port Harcourt,Part-Time,58,31
E-05464,1981-08-23 00:42:58.305561863,Male,Other,2010-11-22 21:18:16.071241968,,,Sales,Manager,L4,E-09701,"Ikorodu, Lagos",Contract,171,9
E-05465,1976-07-26 01:56:25.469331011,Male,White,2022-12-02 19:28:33.274437300,2023-06-17 02:55:18.496037941,Retirement,Sales,Engineer,L5,E-01745,Port Harcourt,Contract,6,1
E-05466,2000-01-06 09:20:59.516085304,Male,Other,2010-08-06 07:27:18.930497466,2023-12-24 10:02:17.250327228,Retirement,HR,Analyst,L4,E-04187,"VI, Lagos",Contract,162,121
E-05467,1990-05-22 19:47:28.029992513,Male,Black,2019-10-06 01:54:32.729424851,2024-04-22 08:58:38.955306316,Voluntary,HR,Engineer,L1,E-02775,"VI, Lagos",Full-Time,55,26
E-05468,1987-04-02 19:57:14.866753262,Male,Other,2016-12-03 21:52:16.980791269,2019-09-10 09:17:55.455665630,Voluntary,Sales,Executive,L5,E-00430,"VI, Lagos",Full-Time,33,10
E-05469,1984-06-26 20:43:38.135525376,Male,Hispanic,2012-04-17 10:49:12.042218415,2019-04-06 00:51:04.405239270,Voluntary,HR,Manager,L3,E-05064,"Ikorodu, Lagos",Part-Time,84,47
E-05470,1988-10-11 11:19:48.468347310,Male,Black,2010-06-29 13:58:44.745939635,2021-12-10 13:39:45.070563809,Retirement,Sales,Engineer,L4,E-07144,Abuja,Full-Time,139,116
E-05471,1991-09-16 21:03:59.627298222,Female,Black,2022-07-13 03:21:50.147561701,2023-07-26 23:52:22.357452941,Involuntary,Finance,Analyst,L3,E-05894,"Ikorodu, Lagos",Full-Time,12,2
